libehca,unmapped,
wacomexpresskeys,SBR-Desktop,,
watchdog,SBR-Services,,
wavpack,SBR-Desktop,,
webalizer,SBR-Shells,,
webkitgtk,SBR-Desktop,,
werken-xpath,SBR-Tools,,
wget,SBR-Shells,,
which,SBR-Shells,,
wireshark,SBR-Lowvolume,,
words,SBR-Lowvolume,,
wpa_supplicant,SBR-Services,,
wqy-zenhei-fonts,SBR-Lowvolume,,
ws-commons-util,SBR-Tools,SBR-Middleware,
ws-jaxme,SBR-Tools,SBR-Middleware,
wsdl4j,SBR-Tools,SBR-Middleware,
wsmancli,SBR-Lowvolume,,
wvdial,SBR-Lowvolume,,
x86info,SBR-Lowvolume,,
x3270,SBR-Desktop,,
xalan-j2,SBR-Tools,SBR-Middleware,
xcb-util,SBR-Desktop,,
xchat,SBR-Desktop,,
xdelta,SBR-Lowvolume,,
xdg-user-dirs,SBR-Desktop,,
xdg-user-dirs-gtk,SBR-Desktop,,
xdg-utils,SBR-Desktop,,
xerces-j2,SBR-Tools,SBR-Middleware,
xferstats,SBR-Lowvolume,,
xfig,SBR-Desktop,,
xfsdump,SBR-Filesystem,,
xfsprogs,SBR-Filesystem,,
xguest,SBR-Desktop,,
xinetd,SBR-Services,,
xkeyboard-config,SBR-Desktop,,
xml-commons-apis,SBR-Tools,SBR-Middleware,
xml-commons-resolver,SBR-Tools,SBR-Middleware,
xmldb-api,SBR-Tools,,
xmlgraphics-commons,SBR-Tools,,
xmlrpc-c,SBR-Tools,,
xmlto,SBR-Lowvolume,,
xmltoman,SBR-Lowvolume,,
xorg-x11-apps,SBR-Desktop,,
xorg-x11-docs,SBR-Desktop,,
xorg-x11-drivers,SBR-Desktop,,
xorg-x11-drv-acecad,SBR-Desktop,,
xorg-x11-drv-aiptek,SBR-Desktop,,
xorg-x11-drv-apm,SBR-Desktop,,
xorg-x11-drv-ast,SBR-Desktop,,
xorg-x11-drv-ati,SBR-Desktop,,
xorg-x11-drv-cirrus,SBR-Desktop,,
xorg-x11-drv-dummy,SBR-Desktop,,
xorg-x11-drv-elographics,SBR-Desktop,,
xorg-x11-drv-evdev,SBR-Desktop,,
xorg-x11-drv-fbdev,SBR-Desktop,,
xorg-x11-drv-fpit,SBR-Desktop,,
xorg-x11-drv-glint,SBR-Desktop,,
xorg-x11-drv-hyperpen,SBR-Desktop,,
xorg-x11-drv-i128,SBR-Desktop,,
xorg-x11-drv-i740,SBR-Desktop,,
xorg-x11-drv-intel,SBR-Desktop,,
xorg-x11-drv-keyboard,SBR-Desktop,,
xorg-x11-drv-mach64,SBR-Desktop,,
xorg-x11-drv-mga,SBR-Desktop,,
xorg-x11-drv-mouse,SBR-Desktop,,
xorg-x11-drv-mutouch,SBR-Desktop,,
xorg-x11-drv-nouveau,SBR-Desktop,,
xorg-x11-drv-nv,SBR-Desktop,,
xorg-x11-drv-openchrome,SBR-Desktop,,
xorg-x11-drv-penmount,SBR-Desktop,,
xorg-x11-drv-qxl,SBR-Desktop,,
xorg-x11-drv-r128,SBR-Desktop,,
xorg-x11-drv-rendition,SBR-Desktop,,
xorg-x11-drv-s3virge,SBR-Desktop,,
xorg-x11-drv-savage,SBR-Desktop,,
xorg-x11-drv-siliconmotion,SBR-Desktop,,
xorg-x11-drv-sis,SBR-Desktop,,
xorg-x11-drv-sisusb,SBR-Desktop,,
xorg-x11-drv-synaptics,SBR-Desktop,,
xorg-x11-drv-tdfx,SBR-Desktop,,
xorg-x11-drv-trident,SBR-Desktop,,
xorg-x11-drv-v4l,SBR-Desktop,,
xorg-x11-drv-vesa,SBR-Desktop,,
xorg-x11-drv-void,SBR-Desktop,,
xorg-x11-drv-voodoo,SBR-Desktop,,
xorg-x11-drv-wacom,SBR-Desktop,,
xorg-x11-drv-xgi,SBR-Desktop,,
xorg-x11-font-utils,SBR-Desktop,,
xorg-x11-proto-devel,SBR-Desktop,,
xorg-x11-server-utils,SBR-Desktop,,
xorg-x11-twm,SBR-Desktop,,
xorg-x11-utils,SBR-Desktop,,
xorg-x11-xauth,SBR-Desktop,,
xorg-x11-xdm,SBR-Desktop,,
xorg-x11-xinit,SBR-Desktop,,
xorg-x11-xkb-utils,SBR-Desktop,,
xrestop,SBR-Desktop,,
xsane,SBR-Desktop,,
xsettings-kde,SBR-Desktop,,
xulrunner,SBR-Desktop,,
xvattr,SBR-Desktop,,
xz,SBR-Lowvolume,,
yajl,SBR-Tools,,
yelp,SBR-Desktop,,
yp-tools,SBR-Services,,
ypbind,SBR-Services,,
ypserv,SBR-Idm,,
yum,SBR-Anaconda,,
yum-metadata-parser,SBR-Anaconda,,
yum-presto,SBR-Anaconda,,
yum-rhn-plugin,SBR-Sysmgmt,SBR-Anaconda,
yum-utils,SBR-Anaconda,,
zd1211-firmware,SBR-Lowvolume,,
zenity,SBR-Desktop,,
zip,SBR-Lowvolume,,
zlib,SBR-Tools,SBR-Low Volume,
zsh,SBR-Shells,,
aic94xx-firmware,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
autoconf213,unmapped,
b43-fwcutter,unmapped,
basesystem,(Mapped) SBR-Shells,(Mapped) SBR-Tools
bea-stax,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
btparser,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
ca-certificates,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
castor,unmapped,
cdparanoia,unmapped,
compat-opensm-libs,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
cpufrequtils,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
crash-gcore-command,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
cvsps,unmapped,
dev86,unmapped,
epydoc,unmapped,
espeak,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
fcoe-target-utils,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
freeglut,unmapped,
gnuchess,unmapped,
gob2,unmapped,
gperf,(Mapped) SBR-Tools,(Mapped) SBR-Shells
gprolog,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
haproxy,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
hunspell-gu,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-mr,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-ne,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-pa,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-ta,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
ipa-gothic-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
ipa-mincho-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
ipa-pgothic-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
ipa-pmincho-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
iwl1000-firmware,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
iwl100-firmware,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
iwl3945-firmware,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
iwl4965-firmware,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
iwl6000g2a-firmware,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
iwl6050-firmware,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
jakarta-taglibs-standard,unmapped,
java-1.6.0-openjdk,(Mapped) SBR-Desktop,(Mapped) SBR-Services
java-1.7.0-openjdk,(Mapped) SBR-Desktop,(Mapped) SBR-Services
javassist,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
jflex,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
jtidy,(Mapped) SBR-Tools,(Mapped) SBR-Shells
jython,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
ksh,(Mapped) SBR-Shells,(Mapped) SBR-Tools
ladspa,unmapped,
latex2html,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
less,unmapped,
libEMF,unmapped,
libgdata,unmapped,
libgnomeprint22,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
libpaper,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
libreadline-java,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
libreoffice,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
libuninameslist,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
libvoikko,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
libwacom,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
mailx,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
malaga,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
malaga-suomi-voikko,unmapped,
man-pages-ja,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
man-pages-ko,unmapped,
mesa-dri1-drivers,unmapped,
mesa-private-llvm,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
mingw32-binutils,unmapped,
mingw32-gcc,SBR-Services,,
mingw32-libgpg-error,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
mingw32-nsis,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
mingw32-pthreads,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
objectweb-anttask,(Mapped) SBR-Services,(Mapped) SBR-Desktop
ocaml-curses,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
ocaml-extlib,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
ocaml-fileutils,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
ocaml-libvirt,(Mapped) SBR-Tools,(Mapped) SBR-Shells
openhpi32,unmapped,
openslp,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
p11-kit,unmapped,
pbm2l7k,(Mapped) SBR-Services,(Mapped) SBR-Shells
pcmciautils,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-Algorithm-Diff,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-AppConfig,SBR-Nontechnical,SBR-Networking,
perl-Archive-Zip,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-B-Keywords,(Mapped) SBR-Shells,(Mapped) SBR-Services
perl-Business-ISBN,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Business-ISBN-Data,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
perl-Class-Accessor,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Class-Data-Inheritable,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Class-Inspector,unmapped,
perl-Class-Trigger,(Mapped) SBR-Middleware,(Mapped) SBR-Services
perl-Config-Simple,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
perl-Convert-BinHex,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
perl-CSS-Tiny,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Data-OptList,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-DateTime-Format-DateParse,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-DateTime-Format-Mail,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-DateTime-Format-W3CDTF,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Devel-Cycle,unmapped,
perl-Devel-Leak,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Devel-StackTrace,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-Digest-BubbleBabble,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Email-Date-Format,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Exception-Class,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-File-Copy-Recursive,unmapped,
perl-File-Find-Rule,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
perl-File-Find-Rule-Perl,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-File-HomeDir,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-File-pushd,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-File-Remove,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-File-Slurp,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-File-Which,unmapped,
perl-GD-Barcode,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-GDGraph,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-GDGraph3d,unmapped,
perl-GDTextUtil,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-Hook-LexWrap,unmapped,
perl-HTML-Format,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-HTML-Tree,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-Image-Base,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Image-Xbm,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Image-Xpm,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-IO-stringy,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-IO-Tty,unmapped,
perl-JSON,(Mapped) SBR-Tools,(Mapped) SBR-Shells
ant-contrib,(Mapped) SBR-Shells,(Mapped) SBR-Tools
b43-tools,(Mapped) SBR-Kernel,(Mapped) SBR-Shells
bwidget,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
byzanz,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
cgdcbxd,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
cscope,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
freerdp,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
gnu-efi,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
graphviz,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
hal-info,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
i2c-tools,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
kio_sysinfo,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
koji,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
libvirt-snmp,(Mapped) SBR-Tools,(Mapped) SBR-Shells
mesa-libGLw,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
mingw32-dlfcn,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
mingw32-libgcrypt,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
mingw32-portablexdr,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
mingw32-srvany,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
mingw32-zlib,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
nkf,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
ocaml-calendar,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
openvswitch,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
ovirt-node,(Mapped) SBR-Shells,(Mapped) SBR-Middleware
perl-Config-Tiny,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Font-AFM,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-Image-Info,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-Net-SMTP-SSL,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-XML-RSS,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
xorg-x11-xtrans-devel,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
kde-print-manager,(Mapped) SBR-Desktop,(Mapped) SBR-Services
c94xx-firmware,SBR-Storage,,
aconda,SBR-Anaconda,,
dhat-menus,SBR-Lowvolume,,
dhat-release-client,SBR-Lowvolume,,
dhat-release-computenode,SBR-Lowvolume,,
dhat-release-server,SBR-Lowvolume,,
gothic-fonts,SBR-Desktop,,
comcpl,SBR-Desktop,,
reless-tools,SBR-Lowvolume,,
ltex,SBR-Lowvolume,,
rg-x11-drv-vmmouse,SBR-Desktop,,
rg-x11-drv-vmware,SBR-Desktop,,
erm,SBR-Lowvolume,,
f,SBR-Lowvolume,,
bacula,SBR-Services,,
lsvpd,unmapped,
luci,unmapped,
memtest86+,SBR-Shells,,
mesa,SBR-Desktop,,
mpitests,SBR-Services,,
tpbm,unmapped,
openais,SBR-Services,,
openoffice-lv,SBR-Desktop,,
openssl-ibmca,SBR-Services,,
openwsman,SBR-Services,,
paktype-fonts,SBR-Desktop,,
perl-Error,SBR-Tools,,
piranha,SBR-Networking,,
powerpc-utils,SBR-Shells,,
ppc64-utils,SBR-Shells,,
rgmanager,SBR-Clusterha,,
ricci,SBR-Clusterha,,
s390utils,SBR-Lowvolume,,
samyak-fonts,SBR-Desktop,,
servicelog,SBR-Lowvolume,,
sysvinit,SBR-Shells,,
thai-scalable-fonts,SBR-Desktop,,
xorg-x11-server,SBR-Desktop,,
yaboot,SBR-Lowvolume,SBR-Anaconda,
adaptx,unmapped,
automake14,unmapped,
xorg-x11-drv-glamor,unmapped,
apache-commons-validator,unmapped,
mingw-crt,unmapped,
mingw-filesystem,unmapped,
mingw-gcc,unmapped,
mingw-headers,unmapped,
mingw-pthreads,unmapped,
msv,unmapped,
nhn-nanum-fonts,unmapped,
powerpc-utils-python,unmapped,
resteasy-base,unmapped,
shim-signed,unmapped,
virtio-win,unmapped,
xml-commons-apis12,unmapped,
cups-pk-helper,SBR-Services,,
dbus,SBR-Desktop,,
gtk-vnc,SBR-Desktop,,
kdebase-workspace,SBR-Desktop,,
nafees-web-naskh-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
openct,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
asciidoc,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
cloud-init,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
facter,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
mingw32-gettext,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
mingw32-glib2,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
mingw32-sigar,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
numad,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
ocaml-findlib,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
perl-ExtUtils-MakeMaker-Coverage,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-IPC-Run3,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-Test-NoWarnings,(Mapped) SBR-Tools,(Mapped) SBR-Shells
publican,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
rubygem-gettext,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
rubygems,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
snappy,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
wdaemon,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
at-spi2-core,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
codehaus-parent,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
cpptest,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
acl,unmapped,
perl-Locale-Maketext-Gettext,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Makefile-DOM,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Makefile-Parser,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
perl-MIME-Lite,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-MIME-Types,unmapped,
perl-Module-Find,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
perl-Module-Info,unmapped,
perl-Module-Install,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Module-ScanDeps,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Number-Compare,(Mapped) SBR-Lowvolume,(Mapped) SBR-Tools
perl-Object-Deadly,(Mapped) SBR-Services,(Mapped) SBR-Tools
perl-Package-Generator,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-PadWalker,unmapped,
perl-Params-Util,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-PDF-Reuse,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Perl-Critic,unmapped,
perl-Perl-MinimumVersion,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Pod-POM,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Pod-Spell,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-PPI,(Mapped) SBR-Tools,(Mapped) SBR-Services
perl-PPI-HTML,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-prefork,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Readonly,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Readonly-XS,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Spiffy,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-String-Format,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
perl-Sub-Exporter,unmapped,
perl-Sub-Install,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-Sub-Uplevel,unmapped,
perl-Syntax-Highlight-Engine-Kate,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Taint-Runtime,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Task-Weaken,unmapped,
perl-Test-Base,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Test-ClassAPI,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Test-CPAN-Meta,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Test-Deep,unmapped,
perl-Test-Differences,unmapped,
perl-Test-Exception,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Test-Inter,unmapped,
perl-Test-Manifest,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-Test-MinimumVersion,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Test-MockObject,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-Test-Object,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Test-Output,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
perl-Test-Script,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Test-SubCalls,(Mapped) SBR-Shells,(Mapped) SBR-Services
perl-Test-Taint,unmapped,
perl-Test-Tester,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Test-Warn,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-TeX-Hyphen,unmapped,
perl-Text-Diff,unmapped,
perl-Text-Glob,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Text-Reform,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Text-Unidecode,unmapped,
perl-Tie-IxHash,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Time-modules,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Tree-DAG_Node,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-UNIVERSAL-can,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-UNIVERSAL-isa,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-WWW-Curl,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-XML-LibXSLT,unmapped,
perl-XML-Stream,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-XML-TokeParser,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-XML-TreeBuilder,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-YAML,unmapped,
pygtkglext,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
Pyrex,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
python-dtopt,(Mapped) SBR-Shells,(Mapped) SBR-Tools
python-elixir,unmapped,
python-gudev,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
python-jinja2,unmapped,
python-paver,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
python-rtslib,unmapped,
python-sphinx,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
python-turbokid,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
python-zope-filesystem,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
recode,unmapped,
Red_Hat_Enterprise_Linux-Release_Notes-6-as-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-6-bn-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-6-de-DE,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-6-es-ES,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
Red_Hat_Enterprise_Linux-Release_Notes-6-fr-FR,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
Red_Hat_Enterprise_Linux-Release_Notes-6-gu-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-6-hi-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-6-it-IT,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
Red_Hat_Enterprise_Linux-Release_Notes-6-ja-JP,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-6-kn-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-6-ko-KR,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-6-ml-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-6-mr-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-6-or-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-6-pa-IN,(Mapped) SBR-Shells,(Mapped) SBR-Virtualization
Red_Hat_Enterprise_Linux-Release_Notes-6-pt-BR,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-6-ru-RU,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
Red_Hat_Enterprise_Linux-Release_Notes-6-ta-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-6-te-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-6-zh-CN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-6-zh-TW,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
redhat-indexhtml,unmapped,
redhat-logos,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
redhat-menus,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
redhat-support-lib-python,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
redhat-support-tool,unmapped,
ruby-augeas,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
rubygem-atk,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
rubygem-flexmock,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
rubygem-gdk_pixbuf2,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
rubygem-glib2,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
rubygem-gtk2,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
rubygem-pango,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
rubygem-pkg-config,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
rubygem-rake-compiler,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
sblim-testsuite,(Mapped) SBR-Services,(Mapped) SBR-Storage
scipy,unmapped,
subscription-manager-migration-data,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
suitesparse,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
tbb,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
teckit,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
texlive,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
texlive-texmf,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
